X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
0.10377543,-7.695477,-2.1487517,8.690808,-0.33570498,-0.3921805,-0.39898425,-2.1396585,-0.44027844,2.5965602,0.41298515,1.5727504,-2.0848577,-3.110256,-0.66384,0.580725,3.8325398,0.0053470363,1.2234368,4.0457573,0.10630295,-1.1586571,2.441204,-0.18735039,2.8569827,0.02407523,3.7695816,-1.634179,-0.7751982,0.5919253,-0.006807936,-4.5413356,-3.510687,1.4176606,-0.46388105,-1.4559296,-0.5429891,2.4749014,-0.20023991,3.0666625,1.4206882,-2.1419394,1.0961732,1.2337573,-1.2431135,1.5517998,-1.9126632,0.13534431,4.0808845,1.7087362,6.64038,12.726328
-1.526385,-1.3366712,1.0082991,-3.010173,-0.91672176,-1.6720651,-0.43458417,2.016814,-0.46203235,0.5184935,0.95177424,-0.83371824,-1.9531502,-0.6359564,0.38331464,-0.7952773,-1.8875571,0.10840703,-1.9796788,1.8420587,-3.099358,1.1676722,2.2486947,-0.066819414,-2.3042111,-1.6177909,1.3992993,-1.3614087,0.3287828,0.98695135,0.39932826,1.6036389,-0.5567407,1.8784224,-0.4063273,-0.083802395,0.8021507,-2.611022,2.865066,0.94864607,-2.068,-1.4327192,-0.9658364,0.8196761,0.96733683,1.7817379,0.5618334,-0.7384064,-0.5450858,-0.8003153,9.09215,5.70727
-4.0461183,-1.968039,0.27267852,-3.226926,0.24272019,-0.80025685,-0.3919601,0.42372042,-0.054856382,0.22715199,-2.845753,1.1225233,0.27354574,-0.2600326,-0.11406468,-0.19978416,2.3824673,-0.3844023,0.3425873,-0.633445,0.8091848,1.3766059,-0.44661972,-0.88047636,-0.5740145,-0.12343669,0.7135913,-0.7821975,-0.93136007,-1.0183014,1.2728689,0.3053368,-0.33414632,0.150994,-2.3873935,-0.71891314,-1.505367,-0.49286395,1.3607986,0.49601322,-0.11428025,-3.175362,-0.51872694,-0.7682861,-0.37497547,-0.103074275,1.2378306,1.2017016,-2.595782,-0.17891589,8.765561,4.313714
-1.8060626,-0.45511442,-0.30240145,-0.54294693,1.8301386,1.7245644,2.7798088,2.2711282,0.2031465,-0.9544733,-0.28725076,2.393906,0.6378634,-2.6202397,3.6455894,-2.6450443,-2.0386693,-1.1533833,-1.3932321,-1.7358247,-0.084287144,-2.4325507,-3.174554,0.8995175,-0.8396479,1.8722651,1.9428643,-0.20045534,4.563356,0.7333052,-0.6014852,-1.3924072,-4.536873,1.0892491,-1.6589776,0.68726015,-2.5886467,4.372983,-1.0401706,4.0133743,-1.005053,2.142352,0.6932019,-0.5224101,-0.07529282,0.98976403,0.29785416,1.8355608,-1.2803897,-1.3800881,8.395783,4.285679
-4.070808,7.63475,-1.0484084,2.5684562,-0.5618704,3.3069377,-3.2754571,4.6923785,3.4175258,1.6739016,-1.5296388,-0.029517284,1.0879421,-0.8202478,-1.7199262,0.086068414,1.772637,-0.39356142,0.9495391,1.7163521,-1.3940263,-0.14883304,1.7559284,1.1271333,-0.4452795,1.1201233,0.23978445,4.0545397,-3.1824963,0.9182343,2.710992,-0.020948088,-1.2910448,0.08894228,1.66182,2.8051784,3.5536418,-2.3435051,2.273302,-2.4582984,-3.6374662,2.7325187,-0.24483232,2.5421536,-1.6145935,0.4071518,2.5372066,-2.476144,-0.8245367,1.181708,10.566152,0.16155696
-3.9290833,-1.1414931,-0.21233666,-3.3297436,0.5538114,-1.2268516,4.564903,-0.90551645,0.2013409,-0.96226054,0.85324407,0.72722095,-0.4357381,-0.79755306,1.5993747,0.7128002,1.5125362,-0.19808963,1.1965612,0.15633492,-0.76848584,-3.4108174,-0.33802855,-1.4306043,0.34202152,-0.36547327,0.6795901,0.40740204,1.7513927,1.2096579,-1.3881341,-1.5664052,-1.0166032,-4.2383347,3.1216621,-0.7671991,-2.5620155,1.9742007,1.2628511,1.9046425,-0.16368441,1.3913276,-0.16227695,1.0914358,-2.2946877,-3.6148107,0.058918476,-0.13808659,3.4497905,0.62252927,11.175447,5.16334
-6.2909822,-2.3271363,1.4120598,-2.540152,0.23383877,0.8577705,2.3866837,-0.5338199,-0.044365082,-1.8074596,-0.116918825,0.80264026,0.44566882,0.4386371,1.2091037,1.4513239,0.7370803,0.62464267,0.520181,-0.58749354,-2.8342016,0.29389814,-0.6114217,-0.94537324,0.71905714,1.7745681,0.11343583,0.63896835,-0.6386245,-0.40665275,0.9452936,0.18341567,0.44541085,-0.74437976,-1.3573989,0.26434866,0.034222282,-1.4956154,1.4541605,-0.14466502,-1.0550508,0.9433703,0.9409505,-1.2173709,0.37519687,1.60285,-0.65184844,0.22241339,-0.60516375,-0.13594167,11.418294,4.811621
-2.1239152,10.608638,-0.43020248,4.7154026,0.69041365,-1.6315873,-2.0327537,1.569894,0.34811977,1.4212697,-5.2474594,-3.1328833,-3.5658836,0.7050763,3.854166,-0.704604,3.3126695,1.8777871,-0.8633941,-0.3559555,1.2660539,2.3430488,-3.5748682,1.3007503,3.2768095,-5.048833,1.4861579,0.5419206,6.370839,1.0995767,-1.8373609,-0.4497186,1.8710474,0.121360525,-1.0387851,0.67994803,2.8673224,3.581275,0.23543987,2.9550796,-1.851319,1.4953154,-3.14904,0.44187602,3.5947127,-1.9032881,-1.0920241,-2.2604628,2.7707605,-2.208254,11.496369,-0.49256495
-2.5736358,-1.2881057,0.8220802,-1.9755077,0.27654317,-0.18813232,-2.176433,0.40165615,-1.3589207,-0.62250763,-0.70298064,0.5517591,1.7092025,-0.36597848,0.5394908,-2.4460268,1.0079584,2.1976676,0.7518107,-1.5348082,0.1389649,0.3916389,-1.5407875,1.3747191,-0.19272791,-1.4449383,-0.6587166,1.1650223,-0.6314693,2.2147112,-0.40859604,0.31418896,0.56845284,-1.454278,0.65183175,-0.024490934,1.9586513,-1.7556071,0.26604658,0.16859025,-1.4038265,-0.6212766,-1.3398973,1.567158,1.5481524,-0.57877487,-0.78084177,0.9095607,-0.82083493,0.508878,7.9082875,3.6134236
12.637807,1.0401013,-0.7882209,0.30313,-0.958144,2.4227018,2.0353754,0.72966045,-0.08894947,2.9724417,0.028386066,0.6899017,0.6542655,0.10040798,-0.6966518,0.50906396,-0.5668017,-2.972462,1.5277983,-0.029485222,0.18866725,0.13236295,2.224802,3.2246165,-1.4763345,-0.45604405,0.10916756,0.14931098,2.1390166,5.0338187,-3.7538414,0.21982618,-1.658702,-0.6467496,0.33621618,-1.9170696,-1.695384,-1.2572553,-1.7172365,-1.4850831,-1.0342513,-0.24373522,-0.5350157,1.4536786,0.40673447,2.4703965,-1.6396469,-0.9102672,0.42676416,-1.9825327,-1.4869314,1.9877007
-6.747569,-3.4369454,0.94284797,-4.261693,-0.54662764,-3.1044917,-1.3052697,1.1986963,0.4310343,0.5518231,-0.15908304,0.29350471,0.6747891,0.49806395,1.1444422,0.1556148,2.10912,-0.73219866,0.039708864,-1.5111382,-2.2713912,-0.0004944853,-0.58938587,0.09842227,0.59103155,-0.0066391616,-1.2909992,0.7841567,-1.0823638,0.023991445,-0.06608213,-1.212182,-0.2699072,2.6371958,-0.49610883,-0.043189578,-0.6098081,-0.38168895,-1.2628888,-1.101277,1.6585764,-0.33920708,-0.9725483,-0.8519827,0.34260207,-0.85225457,0.0013580105,-2.118458,-0.23342077,1.6050575,8.975276,6.6502213
-3.7337902,-1.9314716,-0.084737115,-2.8004036,0.24128899,-1.7339671,-2.8152046,-0.6419051,-0.35069245,1.9028479,-1.436242,-0.23646036,-0.05031748,-0.5322988,-0.99461347,2.29403,0.14607118,-0.5109024,-0.9277758,0.19590834,0.053839453,-1.4266663,-1.1952268,0.6635348,0.85376185,-0.2031299,4.504937,-1.3531357,0.27812168,-2.0368006,-0.9193774,1.0070671,-1.7181202,1.308173,-1.110331,-0.9383483,1.9307264,-1.5499961,0.98412657,0.22070397,-1.4467864,0.42131463,1.2786795,0.842936,-0.32053274,-0.84846884,-0.048383415,-1.7503035,0.27691025,1.6039455,8.237367,4.9424014
8.983586,0.60795087,-0.7300972,1.0364475,3.702237,1.5670303,1.5310898,0.16926493,-0.27023053,2.3901622,0.18069325,-3.6824462,0.63293743,1.7848945,2.2405648,-0.13768207,-2.5800166,1.8032671,-3.2188709,0.3275916,-2.9769824,0.15360485,-0.12197676,2.9984343,-1.4495364,-0.939365,0.838796,0.5004957,-0.37217823,1.2373761,-0.07248396,-0.54750866,-1.6695095,-0.27074748,-0.5743549,1.3161838,-1.4592803,-0.10399896,-2.0926151,0.042921312,2.7054305,2.762053,-1.3741666,2.6801403,-3.104439,-1.3096772,-0.6777989,0.9474713,1.334123,-0.6880314,-0.7850551,0.20128213
-6.6517053,2.9362116,0.2568193,-1.399187,0.37376124,4.022298,0.2422646,-3.6708896,-1.7176248,0.6850941,-1.8879579,0.617898,2.4605672,1.697744,1.058938,-0.29762638,1.5998958,1.1502706,0.16511478,3.1893814,-0.11327829,-0.43082923,1.660125,-0.4818415,2.4333894,-4.3916926,-0.15054135,2.5054157,-1.0657529,1.921046,1.7264417,1.3811382,-1.8670888,-1.2824923,-0.26373643,2.0374808,-2.0717013,-0.9698157,-3.2275908,-2.3018591,-2.501551,2.1928036,2.5980814,-0.62814623,1.8534468,-0.12723616,-0.8800381,1.2492783,1.0579758,-1.322855,10.220717,2.0599833
-4.9870763,-0.053790975,-0.0042547025,-2.0504718,-1.8789178,1.2286519,-2.5460286,-1.608958,0.07294099,2.3121183,0.6112764,0.27728942,0.5441245,0.015131659,-0.23087277,0.0014017965,0.06093942,-1.5235401,-0.093360454,-2.8300772,2.481026,-1.4923396,-0.02150421,1.7712631,-1.3554024,-1.4539883,1.5494769,1.6763979,-0.5301332,-0.35031083,0.5963777,-0.7393362,0.3704924,0.54016954,0.10726555,1.282611,1.4224375,1.9888866,2.098613,1.3410076,0.3980321,-1.4308603,-2.5946205,0.64741284,-3.2159007,-0.84139913,1.4817957,0.8209844,0.5112173,-1.5146656,9.194277,4.6213436
-2.4704955,-2.1026034,-0.07633625,-3.85642,0.22864586,-0.76862895,0.7343871,0.24294603,0.44497254,-0.9243809,-1.8449584,1.1781899,-2.5255415,2.1377807,-0.5281191,-3.4523983,-0.8049025,-0.20467463,0.25102815,0.85114044,-2.0013406,-0.7710368,1.7729063,-0.66357905,0.70871735,2.3802083,-1.1776688,-0.26756522,1.8248187,0.3910049,-2.322226,-0.4375479,0.20167893,0.6916188,0.30384085,2.5876143,0.63009304,-0.44145593,0.3629806,-1.3282607,-2.553707,-0.6318457,-0.4650236,-1.9224169,-2.2909822,-0.42526555,-1.688221,-0.20269552,-2.2417011,-1.0713432,9.873353,5.143801
11.093911,0.80094177,-2.3098407,-0.09079763,1.736227,0.42516458,-1.7534959,-0.15368,-0.9729226,2.1276202,-0.81905603,0.24378496,0.34245738,-2.539276,-0.9102032,0.10165208,0.5808928,0.1818164,1.066524,-1.1215764,-1.9217824,-0.26295182,-0.43774688,1.6039714,-0.96007675,-1.7822582,1.2242388,-1.1487002,0.30400518,-0.5452755,0.20194773,-1.5112772,0.96919125,-0.9235039,0.0066507286,2.2627306,0.5347475,2.1086993,-2.1081402,-0.33415997,0.45709807,0.54546577,-0.5614172,1.3188899,-1.3698362,-0.74455976,-3.8421679,-0.8254289,-0.333109,-0.28738305,-0.15538527,0.5386541
-3.0769067,2.006282,-0.13787392,0.5276177,0.47315916,3.247241,-3.270756,2.0137932,-0.13262114,-1.0604234,2.3657088,1.0154127,1.2577256,-0.46191415,-0.17561866,-1.4035743,0.4943143,0.3507592,-2.3827934,0.26595718,-2.1867814,0.81249315,-2.5811772,-0.8415956,-1.0460253,0.96772194,-0.17329499,-3.2190194,1.2199498,0.92057425,-2.5129108,1.7036151,-2.7194629,2.3655808,0.0951434,-2.1411288,-2.344078,-1.675977,2.2376742,-0.7820858,-1.1922691,0.122912854,2.8915875,-0.3031984,-1.8848231,-2.4623,1.6349987,0.33597645,1.1313697,0.06753785,9.778317,1.058712
-5.663979,-2.1092625,-0.010508067,-4.021102,-1.5244782,-3.214139,0.32472283,0.2619899,0.057503447,0.45959568,2.2611501,-0.90324026,1.8808874,0.12607785,-0.54350924,-1.0033913,-1.2807117,-1.4683192,-0.7733069,-2.1936653,1.0806851,0.29717168,1.8973178,-1.5424985,-0.5160784,-1.2202383,2.8400161,-0.29998335,0.612504,3.0248055,0.619184,-0.9911374,-1.0773605,-1.9377023,0.6211691,0.5029326,1.1261171,0.9591036,0.117980294,-0.65406185,1.24638,1.3323405,-0.14518572,0.22204968,-1.9914498,-1.9086467,-0.50184596,-0.088024214,0.15528865,-0.31429467,8.405832,6.171927
-3.974445,1.7754332,0.06543917,-0.8602704,0.5964764,3.281957,-1.0024374,-1.1607422,0.08458593,2.7395856,-1.89798,0.90374374,-0.5505759,-0.19149576,-1.1860855,2.1537294,-0.675572,1.3184079,0.5225964,-0.43021354,0.6758876,1.7533269,0.576396,-0.22334965,1.6233852,0.7911291,-2.343716,-2.528075,-0.9032526,-0.904021,-3.1573176,0.95085275,0.8523196,0.34848446,-0.5785031,-0.6791449,1.4736536,0.5162409,-1.1806874,-1.5189198,-1.8254918,2.1633801,0.80189985,-1.2531182,0.52672005,-1.1740669,-0.74162614,-0.8406508,-1.3609627,1.2797805,10.907541,2.1277134
-2.627138,0.9168464,0.0040411777,-4.05992,-0.34606463,1.7858021,-3.9094706,-1.3359206,-0.077934325,0.48071396,0.5788589,2.3923419,-0.58096224,0.10522259,1.2807841,-0.32904238,-0.5258493,0.8116562,-0.34098437,-0.38417694,0.9553784,0.14168881,0.67384714,1.4125173,-2.5738485,-0.9336633,0.6524903,0.6730636,-0.784293,1.0568547,0.2956473,0.5410475,2.5340667,-0.9703445,-3.0324886,0.45225367,0.24004123,-2.290652,0.9901327,1.3588765,1.4357803,0.41865802,-0.8558376,-1.5588632,-0.22749992,0.26651376,-0.47990242,-1.1918414,3.0739753,0.14714384,8.238394,2.4578469
-4.7037854,6.143593,0.46793923,2.2436185,0.3806655,2.149081,-2.016019,2.5178742,1.9681305,-0.525552,-2.7172263,-2.4617805,0.36616954,-0.4216381,0.81427914,-0.94172025,1.2490176,-1.2506789,-0.64746094,-3.0727735,-3.1922648,0.312529,-0.66727096,-0.8048557,2.4533668,-1.1945541,-0.23215006,-1.9032435,2.4311032,-0.62837356,3.7813118,1.6625347,3.5970292,-1.613397,1.019301,1.0470009,0.82410425,-0.4394348,-0.49982068,1.5730917,-0.52227885,1.2552699,1.4210056,0.067005344,0.33983436,0.1652105,2.4736853,2.440427,-0.59576756,0.52798885,11.440967,0.59993035
-2.4369686,-0.20722182,-0.23790027,-2.3495429,2.4271235,-0.7152498,1.8884234,2.3848433,0.5031834,-1.9794462,3.375379,1.0456111,-3.885471,0.12019071,-0.7669843,0.37549686,0.43204358,1.1633791,-0.8810271,1.1281623,-1.0507262,-2.1823575,2.6273406,0.9090196,1.380972,-2.7693121,-1.8394601,1.4664866,0.28028005,2.0632384,1.5048773,3.2224581,-1.1865861,-3.0181916,-1.4052027,0.5312745,2.2095845,0.7959494,-1.7132378,-0.31106356,0.045715157,0.062343653,0.61513805,1.2600864,-0.5569537,4.13899,0.73251194,1.8363014,2.2125385,2.2185786,10.98573,5.4210296
-4.093031,5.672501,1.610994,2.4697423,0.7536681,4.072347,-2.0298882,-0.42715,1.7916766,1.029857,-0.0744032,0.79766405,-0.9839416,0.23254795,-1.5090988,0.29660463,0.89000636,-0.24192928,-1.8814476,2.8384252,0.15928133,-1.5946802,-1.0726254,1.0745174,1.011062,-1.8701416,1.08622,-1.1145965,-3.860319,-4.1313047,0.36415955,2.10684,-2.4240096,-1.0428222,-1.1532865,1.0938286,-2.1764827,3.4092572,1.5224462,1.9466695,0.094608665,0.82056195,1.0150734,1.5429338,-0.16090353,0.40731385,2.5287523,-0.2756204,1.697232,-5.5155106,11.499905,0.9699203
-3.527817,-0.70789623,0.60286057,-2.9829254,2.396151,-0.18843232,1.9860802,1.7696186,0.10124116,1.8767773,-1.9790875,-1.0157123,0.51664674,-0.255459,-3.2556396,0.74779844,0.89192307,0.6823618,-0.74800867,-1.2704169,3.3036075,1.5681657,-0.867089,-1.4316232,2.507712,-1.8151535,0.57263166,1.3975301,1.7315686,0.8068891,1.1625718,-1.3376031,1.9248077,-0.27365467,-2.0571733,2.178262,0.6523565,0.5355335,-0.028260967,-1.1366363,-1.5059032,-2.3255258,2.2771223,1.453389,0.23557006,-1.2999213,0.49265528,0.012770522,-1.2796644,0.40039554,8.185828,3.604647
0.45109695,-5.7762585,-1.5899401,1.7301763,-1.2845038,-1.2423012,-2.9324648,0.8073362,-1.0471692,2.7129693,-1.0183786,1.9829434,0.9972287,-0.5256068,-1.6056507,3.0248742,2.371283,-0.08461898,0.7501593,1.4788011,3.453808,1.9275157,-1.7954222,-1.0741011,0.3810143,-1.4279532,-2.896218,-0.345376,-0.6342777,2.2928095,2.7742722,-2.2698596,4.754643,3.0068295,1.0756166,0.78891635,-0.54207814,-0.47370622,-0.5172823,-1.4754603,0.08261228,-0.54424036,-3.5894253,-0.9868171,-0.69712967,1.5807655,2.4952955,-0.05706639,-2.5154161,0.6757323,6.7100143,10.002791
9.416091,0.9112084,-0.15212403,-2.3976095,-3.8109515,1.8875526,1.030857,-1.7883593,0.8696545,1.4116194,-0.6741526,-1.5733749,-1.3844936,4.072302,-0.99321216,3.620212,-0.60430825,1.1405902,-1.3184979,-1.5943274,-0.33497074,-0.07392951,-1.0802075,-3.1022942,1.0132409,3.0215278,2.1417522,0.72719306,-1.2033479,-0.83855534,2.7515118,-0.30541828,2.6348376,1.5976034,0.39618143,-1.9735776,-3.350369,-0.02902196,-1.6535188,2.5205655,3.2904305,0.47052315,-2.5439131,0.68468577,0.67372394,-0.5303642,-3.9315002,0.14632508,0.24713288,0.99816763,0.40474916,2.9884708
-4.3789873,0.02694965,0.47846302,-4.095815,1.7000076,0.8608787,1.3822218,0.11575891,-0.94870067,2.115244,1.4711503,0.1848722,0.4040894,-0.036518797,1.2014681,-1.519315,-3.0477529,-0.2367829,1.2758545,1.1837391,0.5664975,-0.055397704,2.6175575,0.2497774,-0.21000612,0.052832846,-2.9213405,0.7722413,0.4177398,-0.3985627,0.31178713,-1.7805456,1.7338668,0.5513162,4.4932084,2.5180328,-1.1239291,-0.016910633,0.22700095,2.4770753,-2.5642295,1.4326488,-2.0396957,-2.1100276,-2.2422028,-0.9686221,-0.72123843,-0.33344337,1.8993113,-1.7099662,11.005369,6.132918
-1.0560796,-1.8175752,0.23348974,-2.8099556,-0.022784302,-1.7588265,0.49655586,0.6582908,-0.16899769,1.1349534,1.3683743,-0.1507153,0.8992359,0.23332866,-0.005083034,0.36750746,-0.36834592,-1.8031981,1.0105536,-3.2234313,0.7278311,0.7116226,-1.3885864,1.0149676,2.5362124,1.0316513,2.3279526,-1.4086552,-1.8847047,1.2063287,0.90822375,-1.5699043,-0.4023916,-0.97730726,-2.1331658,-1.7907333,-1.1388649,0.09751704,-0.61495197,-0.9944,0.5209642,-0.2411055,-0.79876906,-0.27072728,0.2840147,-0.37932238,0.17201258,-2.1129477,-0.5853541,1.8920695,7.40141,4.5091896
-1.6183587,-1.2344922,-0.16195467,-3.2989268,1.2429316,-0.049908042,-1.7248309,0.99035555,-0.68493134,1.0280577,1.1162549,-0.070675544,-0.073641405,1.3866656,-1.4294592,-0.27533868,1.0038956,1.6418345,-2.3293447,-0.15225251,-1.2987108,1.6249698,-1.9331111,0.14224829,-2.7042172,0.8266398,-0.6264727,-0.51801676,-0.6799842,0.36715257,0.91469884,2.1363811,2.4716089,2.157327,-0.9175465,1.4881755,0.33487442,0.5048878,1.282476,0.7914396,-1.150769,0.23022977,-0.616356,-0.6265753,0.72656447,-2.5414507,4.285379,-0.6146814,-0.48009074,-0.37512997,7.9989095,4.467315
7.419379,0.42502695,-0.07084966,-0.47630295,-2.0550582,1.070888,2.6422725,1.3713607,1.8969208,0.4504276,2.0739393,-0.68096626,0.60030687,-1.5640877,-0.05810089,0.49596453,1.5716916,-2.659005,-0.55816704,-2.1688354,-2.266498,-1.3601893,-1.2214313,-0.7370339,-1.1708856,1.5680907,-0.1256741,-2.5244522,-3.013344,3.556674,-1.5674431,0.27392432,-0.39338985,4.7735186,-1.125515,-0.5448289,-0.88976824,1.294689,1.960789,-1.1965797,-0.42281607,1.0626438,-1.3308564,4.475268,-2.2001545,-0.50331527,-0.037880417,3.3707843,1.9994677,-0.35919398,-0.836063,3.121405
-1.5218177,0.028333768,-0.15907139,-2.936047,1.529637,1.2536947,0.97645736,-2.3479955,-1.0053779,-0.5478519,-1.7564999,1.3565547,-0.9116784,-2.3191316,1.4179448,0.8491396,-1.8260375,1.1652892,-3.3734574,-3.6869075,4.7685432,0.99926174,-2.9306698,-1.503513,2.472513,-1.2801558,-1.4316597,-0.60214853,-2.1299407,0.099999756,-1.6645167,-1.2291576,1.115726,-3.5754218,-1.2938129,0.24061118,0.08107685,1.9945023,3.3920467,0.92196137,2.8300061,-2.0996304,-1.6530408,-0.63648313,-0.0661726,0.82490534,2.7693522,0.8488197,1.5954919,1.5808704,9.511553,4.4419885
5.807797,-0.022576207,-1.472111,0.9411511,5.72052,0.18296793,0.68906426,2.281635,0.73396397,1.2328079,-0.6199183,0.682213,0.27106646,0.36907592,0.058081966,-1.5226707,-1.6760534,0.6319566,0.43087336,1.5887086,0.55133307,-2.1095927,-0.06523616,-1.708897,-0.21152186,4.524105,-0.12997457,-1.0417917,-0.9381206,1.5920783,3.10908,0.5161479,2.2557766,-1.4095222,1.7086549,1.8398687,0.90225506,3.2521522,-0.18399388,1.5877576,0.08230528,-1.3717248,-1.8237762,1.1818472,0.6439738,2.0676143,-0.25202718,-3.3952994,0.6929419,0.76210684,1.1640162,-0.8780226
-5.1629143,4.303958,0.13366066,0.5904058,-0.6861106,2.211256,-2.8148239,-1.966209,-0.41789567,-0.34672442,3.4559577,-1.1735272,-0.43830556,2.338386,-0.0132032335,-1.9089754,-0.5701238,-0.028696334,-0.5633889,-0.3662351,-0.491454,-2.42768,1.4199033,3.4135916,0.20193727,1.598632,1.7271545,0.30105758,-2.413346,2.0316515,0.5523182,-1.6287863,1.773214,1.9436599,1.0090872,-1.9706306,-0.86774576,-0.2747975,2.1894188,2.5264838,-0.38740456,-0.5523969,0.86261344,-1.2506517,0.9757503,0.20796068,2.4237504,-0.1343136,0.35824856,0.37631932,9.632968,0.713259
10.1989975,0.69159305,-0.111960895,-1.5021662,-1.4388645,-1.2643768,0.36723474,0.40301734,-0.06359712,-1.9007962,0.24400668,0.41667986,-1.3125929,-1.1738906,0.8712439,-1.1231246,-0.5503469,-0.6733994,1.1750025,-0.6698353,-1.1422005,-0.72404885,-1.9993844,0.0048320736,-0.18734354,-0.08043002,0.97243744,-0.5138054,0.83931947,-0.6806189,-2.7627587,0.82173944,-1.3372368,1.1095135,0.42677835,-0.8016924,1.1315542,0.6004231,-0.27571476,-2.1465225,0.67800033,-0.09605374,-0.8965533,0.7862641,0.31433782,0.89618325,2.7367365,0.60925317,-0.34921965,1.7429181,-0.5244634,2.2583733
8.950647,1.3242702,-1.2607616,-1.5869641,-4.7338386,1.1060563,0.3313026,-1.3113341,1.5342146,-0.10537712,-1.8767928,2.6135073,-1.738874,-3.287498,-0.10750556,1.0780815,-1.4388249,-0.52787757,1.9097328,-1.9752306,0.8084445,-1.413356,1.9239485,-1.0535738,0.6641748,-0.7097796,0.16502346,-0.8970059,2.034434,-2.7252479,1.2600032,0.74281865,0.6095529,0.7352346,1.9313333,-0.9970308,-1.2558464,-0.16322622,0.7546535,-0.90801185,-0.5437422,0.3766357,-0.17434748,-0.23908393,-1.9491701,1.177589,0.25795627,-0.21825732,-1.924934,1.5231057,1.0274979,2.8108566
-3.8504503,-1.7993572,-0.16919167,-3.6299691,-0.35260203,-2.2479973,-0.875471,0.72766817,0.33909738,0.64649236,-0.79156244,0.19198729,-0.0869142,-1.035617,-0.12530634,-0.50037825,1.1551265,-2.057926,0.8321009,-0.49605933,0.18119639,0.9664222,0.4281662,-0.5666827,-1.7316575,-1.461488,-0.08485766,-1.0992532,-2.2659783,0.9678452,-0.98604465,-0.5309613,-1.3737787,0.31355244,-0.9659284,-0.18828815,1.7078191,1.3252444,-0.57689434,1.223872,3.6610723,0.49831325,1.7910098,1.5294211,2.0897841,-0.6404406,-0.5890859,-0.7209867,-3.780846,-0.32196847,8.539169,5.4786043
-1.9569732,-0.7114325,0.9473068,-2.3972316,1.0192318,-0.13268282,1.7441691,1.576029,1.3135773,-0.24704662,2.4236674,-1.8375072,-1.3975849,-0.7385442,3.299941,-0.6425793,0.25990856,0.18399096,-2.6370652,3.0001748,-2.9353218,-0.17015061,-1.6112144,-0.4464205,-0.65843576,0.93972087,-1.05548,0.27204514,2.1915119,0.8440197,-0.16334926,-0.66973,1.7614777,0.2598345,-2.2801836,-0.5033522,1.0043443,-0.6694504,2.843699,-1.3114924,-3.2710013,-0.19478172,1.001553,1.4247812,1.2691833,-0.32358128,0.4437718,1.0135632,-1.2985938,1.7037613,9.496524,4.6195717
-1.1355878,-5.675975,-1.4791374,5.6606674,0.11327689,-1.8468441,0.75729597,0.2597211,-2.7667675,1.5234157,-4.35162,0.20744273,-1.5179948,2.4469259,1.0192655,-1.3442335,0.94340754,1.4119616,0.3272715,-0.76502043,1.114055,0.98592913,1.1412225,-2.2832797,-0.88061905,1.525108,1.0620501,2.2002275,0.22194311,1.2851393,-3.0987663,0.8854021,-0.14615773,1.8295007,1.3393235,-3.4021194,2.7540677,-0.02698023,1.6949989,-0.2949009,-0.7545735,-0.75848806,0.8808249,1.1228691,-0.08192297,-0.41545224,-0.5872258,-0.120679304,1.7058532,-1.8664905,6.900405,12.774267
-4.33799,-1.3651044,0.07291442,-2.8959053,-0.52807105,0.21696249,1.7509301,-1.0000885,1.09429,-0.6415258,1.4798958,0.99699044,0.010748694,-1.3163159,2.0457456,2.0749784,-0.23850074,-0.10598558,-0.9995252,0.021228759,1.1705959,2.813515,3.567449,0.7448523,-0.32436037,2.1813853,-1.373982,-2.760865,0.4089321,1.7221581,-0.46427825,0.9290647,0.20467895,0.09810062,2.756545,0.38042614,-0.17296302,-0.40724686,-0.56238896,1.6282868,0.29836294,-0.39651877,-0.42944738,-0.9918322,-1.4609289,1.1353993,-0.35534197,0.094033055,-0.74341285,-0.38038388,10.782328,5.0806465
-0.971607,-0.83792084,-0.16218178,-2.462052,1.1393654,0.10177516,-0.9224456,0.85922205,-0.82376176,1.1820768,0.6524578,-1.2412763,-0.5664396,-0.28193095,1.2742141,0.7766441,-1.7788237,-2.5359724,0.39793524,-2.6307015,2.3926144,0.38637933,-0.8395305,0.20884584,0.83325803,-2.1345718,-1.6367799,-0.49312738,-0.06909702,0.52164537,2.0798063,-0.5764942,2.266455,-0.8356965,-1.6371506,-1.0658572,1.7610395,-1.5655515,2.869946,-1.5547438,0.49437052,0.94790274,-1.1179752,-4.2283,1.1919396,2.4460266,-1.4960504,2.0083091,2.2299006,1.0985516,8.275255,3.237886
